bsbl_id,bs_theme,bs_subtheme,bs_year,bs_name,bs_minifigures,bs_pieces,bs_rrp,bs_owned,bs_owned_new,bs_owned_used,bs_wanted,bs_value_new,bs_value_used,bl_sold_qty_new,bl_sold_avgprice_new,bl_sold_qty_used,bl_sold_avgprice_used,bl_offer_qty_new,bl_offer_avgprice_new,bl_offer_qty_used,bl_offer_avgprice_used
5005819-1,Gear,Miscellaneous,2019,Darth Vader Bag Tag,,,5.99,0,0,0,0,,,,,,,,,,
5005820-1,Gear,Miscellaneous,2019,R2 D2 Bag Tag,,,5.99,0,0,0,0,,,,,,,,,,
5005821-1,Gear,Miscellaneous,2019,Yoda Bag Tag,,,5.99,0,0,0,0,,,,,,,,,,
5005822-1,Gear,Key Chains,2019,Exclusive LEGO Ford Mustang Key Chain,,,,0,0,0,0,,,,,,,,,,
5005823-1,Gear,Watches/Clocks,2019,20th Anniversary Darth Vader Brick Clock,,,29.99,0,0,0,0,,,,,,,,,,
5005824-1,Gear,Watches/Clocks,2019,20th Anniversary Darth Vader Link Watch,,,24.99,0,0,0,0,,,,,,,,,,
5005825-1,Gear,Miscellaneous,2019,Stormtrooper Bag Tag,,,5.99,0,0,0,0,,,,,,,,,,
5005834-1,Gear,Clip,2019,Emmet Clip,,,5.99,0,0,0,0,,,,,,,,,,
5005836-1,Gear,Clip,2019,Unikitty Clip,,,5.99,0,0,0,0,,,,,,,,,,
5005838-1,Gear,Stationery,2019,LEGO Star Wars Notebook with Gel Pen,,,19.9875,0,0,0,0,,,,,,,,,,
5005842-1,Gear,Clip,2019,Sweet Mayhem Clip,,,5.99,0,0,0,0,,,,,,,,,,
5005843-1,Gear,Clip,2019,Benny Clip,,,5.99,0,0,0,0,,,,,,,,,,
5005844-1,Gear,Plush,2019,Emmet Minifigure Plush,,,19.99,0,0,0,0,,,,,,,,,,
5005846-1,Gear,Plush,2019,Unikitty Plush,,,19.99,0,0,0,0,,,,,,,,,,
5005876-1,Gear,Posters,2019,Captain Marvel Black & White Art Print,,,,0,0,0,0,,,,,,,,,,
5005877-1,Gear,Posters,2019,Captain Marvel Art Print,,,,0,0,0,0,,,,,,,,,,
5005881-1,Gear,Posters,2019,Avengers: Endgame art print,,,,0,0,0,0,,,,,,,,,,
5005882-1,Gear,Posters,2019,Avengers: Endgame Black & White Art Print,,,,0,0,0,0,,,,,,,,,,
5005883-1,Gear,Posters,2019,Spider-Man: Far From Home Art Print,,,,0,0,0,0,,,,,,,,,,
5005884-1,Gear,Posters,2019,Spider-Man: Far From Home Black & White Art Print,,,,0,0,0,0,,,,,,,,,,
5005885-1,Gear,Digital Media,2019,THE LEGO MOVIE 2: The Second Part (Blu-ray + DVD),,,39.99,0,0,0,0,,,,,,,,,,
5005887-1,Gear,Posters,2019,20th Anniversary Star Wars Poster,,,,0,0,0,0,,,,,,,,,,
5005888-1,Gear,Posters,2019,Star Wars 20th anniversary art print,,,,0,0,0,0,,,,,,,,,,
5005900-1,Gear,Stationery,2019,Minifigure Notebook,,,14.9875,0,0,0,0,,,,,,,,,,
5005901-1,Gear,Bags,2019,Lloyd Luggage Tag,,,8.7375,0,0,0,0,,,,,,,,,,
5005902-1,Gear,Stationery,2019,Mechanical Pencil,,,3.7375000000000003,0,0,0,0,,,,,,,,,,
5005903-1,Gear,Bags,2019,2x4 Brick Luggage Tag,,,8.7375,0,0,0,0,,,,,,,,,,
5005906-1,Gear,Housewares,2019,"Red, Bright Blue and Yellow Wall Hanger Set",,,17.4875,0,0,0,0,,,,,,,,,,
5005907-1,Gear,Patches,2019,NASA Apollo 11 Lunar Lander Patch,,,,0,0,0,0,,,,,,,,,,
5005910-1,Gear,Bags,2019,Reversible Canvas Tote Bag ,,,,0,0,0,0,,,,,,,,,,
5005918-1,Gear,Bags,2019,Minifigure Belight Backpack,,,49.987500000000004,0,0,0,0,,,,,,,,,,
5005919-1,Gear,Bags,2019,Friends Belight Backpack,,,49.987500000000004,0,0,0,0,,,,,,,,,,
5005920-1,Gear,Bags,2019,NINJAGO Belight Backpack,,,49.987500000000004,0,0,0,0,,,,,,,,,,
5005921-1,Gear,Stationery,2019,NINJAGO Pencil Roll,,,8.7375,0,0,0,0,,,,,,,,,,
5005922-1,Gear,Stationery,2019,Friends Pencil Roll,,,8.7375,0,0,0,0,,,,,,,,,,
5005923-1,Gear,Stationery,2019,Minifigure Pencil Roll,,,8.7375,0,0,0,0,,,,,,,,,,
5005924-1,Gear,Bags,2019,Teen Minifigure Backpack,,,56.237500000000004,0,0,0,0,,,,,,,,,,
5005926-1,Gear,Bags,2019,Minifigure Drawstring Bag,,,12.4875,0,0,0,0,,,,,,,,,,
5005927-1,Gear,Bags,2019,Kindergarten Backpack,,,22.487499999999997,0,0,0,0,,,,,,,,,,
5005928-1,Gear,Housewares,2019,Minifigure Lunch Box,,,7.487500000000001,0,0,0,0,,,,,,,,,,
5005929-1,Gear,Housewares,2019,NINJAGO Lunch Box,,,7.487500000000001,0,0,0,0,,,,,,,,,,
5005933-1,Gear,Stationery,2019,Stranger Things Sketchbook,,,,0,0,0,0,,,,,,,,,,
5005956-1,Gear,Posters,2019,Stranger Things Poster,,,,0,0,0,0,,,,,,,,,,
5005969-1,Gear,Stationery,2019,Back to School Pack,,,,0,0,0,0,,,,,,,,,,
5005996-1,Gear,Posters,2019,Belgian Patent for LEGO Elements 1958,,,,0,0,0,0,,,,,,,,,,
5005997-1,Gear,Posters,2019,"1st Edition Elephant Water Colour Print, Circa 1937",,,,0,0,0,0,,,,,,,,,,
5005999-1,Gear,Posters,2019,"1st Edition of Wooden Duck Print, 1958",,,,0,0,0,0,,,,,,,,,,
5006002-1,Gear,Posters,2019,Toy Hen and Chicks Art Print,,,,0,0,0,0,,,,,,,,,,
5006003-1,Gear,Posters,2019,Australian Patent LEGO Minifigure 1977,,,,0,0,0,0,,,,,,,,,,
5006007-1,Gear,Posters,2019,Japanese Patent LEGO Duplo Brick 1968 Art Print,,,,0,0,0,0,,,,,,,,,,
5006008-1,Gear,Stationery,2019,VIP Gifting Set,,,,0,0,0,0,,,,,,,,,,
5006016-1,Gear,Housewares,2019,Picnic Blanket,,,,0,0,0,0,,,,,,,,,,
5006017-1,Gear,Housewares,2019,LEGO Lunchbox,,,,0,0,0,0,,,,,,,,,,
5006027-1,Gear,Role-play toys,2019,LEGO Batman Deluxe Costume,,,43.737500000000004,0,0,0,0,,,,,,,,,,
5006030-1,Gear,Miscellaneous,2019,Santa Bag Tag,,,5.99,0,0,0,0,,,,,,,,,,
5006031-1,Gear,Housewares,2019,Holiday Bag Tag R2 D2,,,5.99,0,0,0,0,,,,,,,,,,
5006032-1,Gear,Housewares,2019,Holiday Bag Tag Chewbacca,,,5.99,0,0,0,0,,,,,,,,,,
5006033-1,Gear,Housewares,2019,Holiday Bag Tag Darth Vader,,,5.99,0,0,0,0,,,,,,,,,,
5006034-1,Gear,Housewares,2019,Holiday Bag Tag Yoda,,,5.99,0,0,0,0,,,,,,,,,,
5006065-1,Promotional,Minifigure,2019,Brick Friday 2019 Minifigure,1.0,,,0,0,0,0,34.89,30.9,6.0,35.3,,,81.0,48.55,,
5006066-1,Promotional,LEGO brand stores,2019,Brick Friday 2019 Brick,,1.0,,0,0,0,0,12.59,,7.0,12.28,,,72.0,21.87,3.0,15.17
5006086-1,Gear,Bags,2019,LEGO Masters Shopping Bag,,,,0,0,0,0,,,,,,,,,,
5006624-1,Gear,Plush,2019,Chewbacca Plush,,,26.99,0,0,0,0,,,,,,,,,,
6244853-1,Promotional,LEGO brand stores,2019,Lion Dance,,,,0,0,0,0,75.07,,1.0,75.07,,,5.0,89.81,,
6273754-1,Promotional,,2019,Piglet,,723.0,,0,0,0,0,,,,,,,,,,
6307985-1,Promotional,Toys R Us,2019,Spring,,125.0,,0,0,0,0,40.89,14.24,2.0,40.89,,,18.0,47.12,,
6307986-1,Promotional,Toys R Us,2019,Summer,,103.0,,0,0,0,0,48.28,14.24,1.0,54.3,,,55.0,41.09,,
6307987-1,Promotional,Toys R Us,2019,Autumn,,126.0,,0,0,0,0,33.49,14.24,,,,,33.0,42.32,1.0,23.32
6307988-1,Promotional,Toys R Us,2019,Winter,,113.0,,0,0,0,0,49.61,14.24,,,,,29.0,48.45,,
6311307-1,Promotional,Toys R Us,2019,Reindeer ornament,,,,0,0,0,0,5.97,,,,,,,,,
6311310-1,Promotional,Toys R Us,2019,Snowman ornament,,,,0,0,0,0,4.88,,1.0,4.88,,,17.0,4.84,,
6311314-1,Promotional,Toys R Us,2019,Santa ornament,,,,0,0,0,0,9.06,,2.0,9.06,,,5.0,9.59,,
6311315-1,Promotional,Toys R Us,2019,Christmas tree ornament,,,,0,0,0,0,8.22,,1.0,8.22,,,54.0,4.73,,
6313092-1,Promotional,LEGO brand stores,2019,Surfer Van,1.0,62.0,,0,0,0,0,9.38,,4.0,9.12,,,39.0,9.7,4.0,7.86
6313287-1,Promotional,Gift with Purchase,2019,Buildable 2x4 Red Brick,,72.0,,0,0,0,0,23.56,10.14,,,,,,,,
6313291-1,Promotional,Gift with Purchase,2019,Buildable 2x4 Red Brick,,72.0,,0,0,0,0,28.57,24.5,,,,,,,,
6315023-1,Promotional,LEGO Brand Store Opening Set,2019,Windmill,,127.0,,0,0,0,0,190.51,,1.0,190.51,,,7.0,181.12,,
6315025-1,BrickHeadz,Promotional,2019,Amsterdam BrickHeadz,,110.0,,0,0,0,0,533.7,,2.0,516.52,,,6.0,712.16,,
6382975-1,Star Wars,Promotional,2019,Tantive IV,,56.0,,0,0,0,0,,,,,,,,,,
6385416-1,Promotional,,2019,Summer Sailboat,,37.0,,0,0,0,0,8.04,,1.0,6.99,,,16.0,8.06,2.0,7.16
100STORESNA-1,Promotional,LEGO brand stores,2019,100 Stores minifigure,1.0,1.0,,0,0,0,0,38.22,28.0,9.0,38.52,1.0,28.0,49.0,71.54,3.0,44.24
ARENDELLE-1,Disney,Promotional,2019,Arendelle Castle,,62.0,,0,0,0,0,,20.0,,,1.0,20.0,8.0,10.84,3.0,46.67
BEIJING-2,BrickHeadz,Promotional,2019,Beijing BrickHeadz,,110.0,,0,0,0,0,82.42,,,,,,,,,
BEIJING-1,Promotional,LEGO Brand Store Opening Set,2019,Minifigure box,,,,0,0,0,0,88.75,,,,,,5.0,43.38,,
BL19001-1,Bricklink,AFOL Designer Program,2019,Löwenstein Castle,3.0,2015.0,199.99,0,0,0,0,873.56,589.72,7.0,885.85,4.0,587.15,17.0,1040.3,5.0,681.77
BL19002-1,Bricklink,AFOL Designer Program,2019,Antique Fire Engine,,1278.0,149.99,0,0,0,0,432.7,299.99,10.0,421.4,,,15.0,538.38,1.0,302.92
BL19003-1,Bricklink,AFOL Designer Program,2019,Skyline Express,6.0,1365.0,,0,0,0,0,348.67,368.04,5.0,387.67,,,7.0,462.03,1.0,311.79
BL19004-1,Bricklink,AFOL Designer Program,2019,Wild West Saloon,,1496.0,149.99,0,0,0,0,416.42,300.0,9.0,433.66,2.0,274.86,14.0,488.37,,
BL19005-1,Bricklink,AFOL Designer Program,2019,Isle of Peril,,1301.0,99.99,0,0,0,0,400.0,,,,,,5.0,456.15,,
BL19006-1,Bricklink,AFOL Designer Program,2019,Eight Studs,2.0,1393.0,99.99,0,0,0,0,698.98,318.26,5.0,740.45,2.0,318.26,2.0,1115.78,1.0,239.84
BL19007-1,Bricklink,AFOL Designer Program,2019,Science Tower,2.0,1204.0,129.99,0,0,0,0,335.07,224.99,4.0,335.07,,,12.0,434.8,3.0,289.63
BL19008-1,Bricklink,AFOL Designer Program,2019,The LEGO Story,4.0,1442.0,99.99,0,0,0,0,173.58,149.54,7.0,171.63,,,24.0,225.4,1.0,139.91
BL19009-1,Bricklink,AFOL Designer Program,2019,Imagine it! Build it!,2.0,924.0,69.99,0,0,0,0,850.0,262.88,4.0,848.57,1.0,262.88,,,1.0,252.21
BL19010-1,Bricklink,AFOL Designer Program,2019,Hot Shot Carnival ,3.0,591.0,57.99,0,0,0,0,324.24,275.0,6.0,311.52,2.0,224.52,5.0,362.14,1.0,265.0
BL19011-1,Bricklink,AFOL Designer Program,2019,Vintage Roadster,,474.0,54.99,0,0,0,0,179.65,82.25,11.0,179.44,,,11.0,210.75,2.0,119.99
BL19012-1,Bricklink,AFOL Designer Program,2019,Bikes!,2.0,519.0,49.99,0,0,0,0,315.49,158.41,5.0,325.71,1.0,107.79,3.0,467.37,1.0,275.0
BL19013-1,Bricklink,AFOL Designer Program,2019,Steampunk Mini Chess,,371.0,37.99,0,0,0,0,199.97,50.0,6.0,175.58,,,2.0,677.2,2.0,130.0
BLOCKS052-1,Books,Magazines/Blocks,2019,Blocks magazine issue 52,,,,0,0,0,0,,,,,,,,,,
BLOCKS053-1,Books,Magazines/Blocks,2019,Blocks magazine issue 53,,,,0,0,0,0,,,,,,,,,,
BLOCKS054-1,Books,Magazines/Blocks,2019,Blocks magazine issue 54,,,,0,0,0,0,,,,,,,,,,
BLOCKS055-1,Books,Magazines/Blocks,2019,Blocks magazine issue 55,,,,0,0,0,0,,,,,,,,,,
BLOCKS056-1,Books,Magazines/Blocks,2019,Blocks magazine issue 56,,,,0,0,0,0,,,,,,,,,,
BLOCKS057-1,Books,Magazines/Blocks,2019,Blocks magazine issue 57,,,,0,0,0,0,,,,,,,,,,
BLOCKS058-1,Books,Magazines/Blocks,2019,Blocks magazine issue 58,,,,0,0,0,0,,,,,,,,,,
BLOCKS059-1,Books,Magazines/Blocks,2019,Blocks magazine issue 59,,,,0,0,0,0,,,,,,,,,,
BLOCKS060-1,Books,Magazines/Blocks,2019,Blocks magazine issue 60,,,,0,0,0,0,,,,,,,,,,
BLOCKS061-1,Books,Magazines/Blocks,2019,Blocks magazine issue 61,,,,0,0,0,0,,,,,,,,,,
BLOCKS062-1,Books,Magazines/Blocks,2019,Blocks magazine issue 62,,,,0,0,0,0,,,,,,,,,,
BLOCKS063-1,Books,Magazines/Blocks,2019,Blocks magazine issue 63,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS003-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 3,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS004-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 4,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS005-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 5,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS006-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 6,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS007-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 7,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS008-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 8,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS009-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 9,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS010-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 10,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS011-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 11,,,,0,0,0,0,,,,,,,,,,
BRICKFANATICS012-1,Books,Magazines/Brick Fanatics,2019,Brick Fanatics magazine issue 12,,,,0,0,0,0,,,,,,,,,,
BRICKJOURNAL055-1,Books,Magazines/BrickJournal,2019,BrickJournal Issue 55,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL056-1,Books,Magazines/BrickJournal,2019,BrickJournal Issue 56,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL057-1,Books,Magazines/BrickJournal,2019,BrickJournal Issue 57,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL058-1,Books,Magazines/BrickJournal,2019,BrickJournal Issue 58,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL059-1,Books,Magazines/BrickJournal,2019,BrickJournal Issue 59,,,8.95,0,0,0,0,,,,,,,,,,
BRICKJOURNAL060-1,Books,Magazines/BrickJournal,2019,BrickJournal Issue 60,,,9.95,0,0,0,0,,,,,,,,,,
CAPTAINMARVEL-1,Marvel Super Heroes,Promotional,2019,Mini Captain Marvel Ship,,46.0,,0,0,0,0,,,,,,,,,,
COLOGNE-1,BrickHeadz,Promotional,2019,Cologne BrickHeadz,,110.0,,0,0,0,0,,,,,,,,,,
COOLCAR-1,Miscellaneous,,2019,Cool Car,,49.0,,0,0,0,0,,,,,,,,,,
DRAGON-1,Promotional,,2019,Dragon,,37.0,,0,0,0,0,,,,,,,,,,
EASTERCHICK-1,Seasonal,Easter,2019,Easter Chick,,30.0,,0,0,0,0,,0.75,,,,,,,,
ELEPHANT-1,Creator,Promotional,2019,Elephant,,,,0,0,0,0,,,,,,,,,,
EMMETHOUSE-1,The LEGO Movie 2,Promotional,2019,Mini Emmet's Dream House/Rescue Rocket,,68.0,,0,0,0,0,,,,,,,15.0,7.0,4.0,5.02
FLOWER-1,Creator,Promotional,2019,Flower,,,,0,0,0,0,,,,,,,,,,
GANYMEDE-1,Overwatch,Promotional,2019,Ganymede,,38.0,,0,0,0,0,,,,,,,,,,
HARLEY-1,Promotional,Miscellaneous,2019,Mini Harley Davidson,,71.0,,0,0,0,0,35.5,19.73,3.0,26.36,,,17.0,27.82,2.0,28.56
ISBN9780241357521-1,Books,Dorling Kindersley,2019,"LEGO Star Wars: Visual Dictionary, New Edition",1.0,4.0,,0,0,0,0,,,,,,,,,,
ISBN9780241357590-1,Books,Dorling Kindersley,2019,Star Wars Build Your Own Adventure: Galactic Missions,1.0,66.0,,0,0,0,0,,,,,,,,,,
ISBN9780241363508-1,Books,Dorling Kindersley,2019,Amazing Vehicles,,,,0,0,0,0,,,,,,,,,,
ISBN9780241363737-1,Books,Dorling Kindersley,2019,Harry Potter Build Your Own Adventure,,101.0,,0,0,0,0,,,,,,,,,,
ISBN9780241363768-1,Books,Dorling Kindersley,2019,"LEGO NINJAGO: Visual Dictionary, New Edition",1.0,5.0,,0,0,0,0,,,,,,,,,,
ISBN9780241381717-1,Books,Dorling Kindersley,2019,Christmas Ideas,,41.0,,0,0,0,0,,,,,,,,,,
ISBN9780241395431-1,Books,Dorling Kindersley,2019,"LEGO Star Wars: Visual Dictionary, Anniversary Edition",1.0,4.0,,0,0,0,0,,,,,,,,,,
ISBN9780241397350-1,Books,Dorling Kindersley,2019,Harry Potter The Magical Guide to the Wizarding World,,,,0,0,0,0,,,,,,,,,,
ISBN9780241412091-1,Books,Dorling Kindersley,2019,Build Yourself Happy: The Joy of LEGO play,,,,0,0,0,0,,,,,,,,,,
ISBN9780486832357-1,Books,Miscellaneous,2019,"Lego Action Vehicles: Police Helicopter, Fire Truck, Ambulance, and More",,,,0,0,0,0,,,,,,,,,,
ISBN9781070422121-1,Books,Miscellaneous,2019,"Expanding the LEGO Winter Village, Volume 2",,,,0,0,0,0,,,,,,,,,,
ISBN9781080207961-1,Books,Miscellaneous,2019,Building LEGO BrickHeadz Heroes - Volume One: The Unofficial Guide,,,,0,0,0,0,,,,,,,,,,
ISBN9781081986612-1,Books,Miscellaneous,2019,Building LEGO BrickHeadz Villains- Volume One: The Unofficial Guide ,,,,0,0,0,0,,,,,,,,,,
ISBN9781091708532-1,Books,Miscellaneous,2019,Expanding the LEGO Winter Village,,,,0,0,0,0,,,,,,,,,,
ISBN9781092282291-1,Books,Miscellaneous,2019,Building Tales with Syd and Friends,,,,0,0,0,0,,,,,,,,,,
ISBN9781419734687-1,Books,Miscellaneous,2019,New York City Brick by Brick,,,,0,0,0,0,,,,,,,,,,
ISBN9781465485762-1,Books,Dorling Kindersley,2019,The Book of Bedtime Builds,,68.0,,0,0,0,0,,,,,,,,,,
ISBN9781513262116-1,Books,Graphic Arts Books,2019,Build It! Wild West,,,,0,0,0,0,,,,,,,,,,
ISBN9781513262123-1,Books,Graphic Arts Books,2019,Build It! Monsters,,,,0,0,0,0,,,,,,,,,,
ISBN9781593279608-1,Books,No Starch Press,2019,Build a LEGO Mustang,,,,0,0,0,0,,,,,,,,,,
ISBN9781624149108-1,Books,Page Street Publishing,2019,Amazing LEGO Creations from Space with Bricks You Already Have,,,,0,0,0,0,,,,,,,,,,
ISBN9781718500167-1,Books,No Starch Press,2019,The LEGO Castle Book: Build Your Own Mini Medieval World,,,,0,0,0,0,,,,,,,,,,
KNIGHTBUS-1,Harry Potter,Promotional,2019,Knight Bus,,36.0,,0,0,0,0,,,,,,,,,,
LUKE-1,Star Wars,Promotional,2019,Luke Skywalker,,87.0,,0,0,0,0,,,,,,,,,,
OLAF-1,Disney,Promotional,2019,Olaf Box,,50.0,,0,0,0,0,,,,,,,,,,
PANDA-1,Promotional,LEGO brand stores,2019,Panda,,,,0,0,0,0,,,,,,,,,,
PIG-1,Promotional,Toys R Us,2019,Pig,,,,0,0,0,0,,,,,,,,,,
RAT-1,Promotional,,2019,Rat,,754.0,,0,0,0,0,,,,,,,,,,
REDSOX2019-1,Promotional,Miscellaneous,2019,Wally,,47.0,,0,0,0,0,,,,,,,,,,
SDCC2019-3,Stranger Things,Promotional,2019,Barb,1.0,4.0,,0,0,0,0,,,,,,,,,,
SDCC2019-2,DC Comics Super Heroes,Promotional,2019,Zebra Batman,,5.0,,0,0,0,0,,,,,,,,,,
SDCC2019-1,Marvel Super Heroes,Promotional,2019,PS4 Spider-Man,1.0,3.0,,0,0,0,0,,,,,,,,,,
SNITCH-1,Harry Potter,Promotional,2019,Golden Snitch,,35.0,,0,0,0,0,10.23,12.19,2.0,7.94,,,56.0,10.1,,
ST-1,Stranger Things,Promotional,2019,Castle Byers,,48.0,,0,0,0,0,,36.36,,,1.0,36.36,5.0,395.6,,
STORMBREAKER-1,Marvel Super Heroes,Avengers: Endgame,2019,Stormbreaker,,27.0,,0,0,0,0,,,,,,,,,,
TANTIVEIV-1,Star Wars,Promotional,2019,Tantive IV,,56.0,,0,0,0,0,21.2,19.98,,,,,19.0,29.75,7.0,18.76
TITW-1,Promotional,LEGO brand stores,2019,Tree in the Woods,,53.0,,0,0,0,0,,,,,,,,,,
XWING-2,Star Wars,Promotional,2019,X-wing Trench Run,,52.0,,0,0,0,0,14.7,9.09,,,2.0,13.68,,,,
XWING-1,Star Wars,Promotional,2019,Mini X-wing Fighter,,60.0,,0,0,0,0,,,,,,,,,,
10326-1,Icons,Modular Buildings Collection,2024,Natural History Museum,9.0,4014.0,299.99,0,0,0,0,303.68,302.5,12.0,305.53,5.0,233.05,61.0,324.81,6.0,268.35
10327-1,Icons,Licensed,2024,Dune Atreides Royal Ornithopter,8.0,1369.0,164.99,0,0,0,0,143.57,108.13,83.0,127.14,4.0,92.25,205.0,157.38,2.0,111.13
10328-1,Icons,Botanical Collection,2024,Bouquet of Roses,,822.0,59.99,0,0,0,0,50.57,,91.0,46.77,,,861.0,54.22,,
10329-1,Icons,Botanical Collection,2024,Tiny Plants,,758.0,49.99,0,0,0,0,41.07,34.08,39.0,41.14,1.0,34.08,349.0,46.68,2.0,41.15
10330-1,Icons,Vehicles,2024,McLaren MP4/4 & Ayrton Senna,1.0,693.0,79.99,0,0,0,0,74.49,,49.0,74.29,,,301.0,73.47,3.0,62.92
10331-1,Icons,Miscellaneous,2024,Kingfisher,,834.0,49.99,0,0,0,0,48.23,39.02,17.0,44.62,1.0,39.02,278.0,47.89,1.0,41.22
10332-1,Icons,Castle System,2024,Medieval Town Square,8.0,3304.0,229.99,0,0,0,0,255.91,,29.0,240.95,1.0,165.0,31.0,241.29,,
10333-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10334-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10335-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10337-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10338-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10339-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10340-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10341-1,Icons,Space,2024,NASA Artemis Space Launch System,,3601.0,259.99,0,0,0,0,,,,,,,9.0,308.06,,
10368-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10369-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10370-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10391-1,Icons,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10412-1,Duplo,Farm,2024,Animal Train,,19.0,19.99,0,0,0,0,,,,,,,112.0,20.42,,
10413-1,Duplo,Daily Routines,2024,Daily Routines: Bath Time,,15.0,9.99,0,0,0,0,,,,,,,111.0,9.91,,
10414-1,Duplo,Daily Routines,2024,Daily Routines: Eating & Bedtime,,28.0,29.99,0,0,0,0,,,,,,,81.0,28.51,,
10415-1,Duplo,Understanding Feelings,2024,Big Feelings & Emotions,,23.0,29.99,0,0,0,0,,,,,,,79.0,28.64,,
10416-1,Duplo,Farm,2024,Caring for Animals at the Farm,2.0,74.0,49.99,0,0,0,0,,,,,,,47.0,55.76,,
10417-1,Duplo,Cars,2024,Mack at the Race,,14.0,19.99,0,0,0,0,,,,,,,62.0,19.92,,
10418-1,Duplo,Frozen II,2024,Elsa & Bruni in the Enchanted Forest,,31.0,29.99,0,0,0,0,,,,,,,62.0,34.27,,
10419-1,Duplo,Farm,2024,Caring for Bees & Beehives,,22.0,19.99,0,0,0,0,,,,,,,116.0,20.01,,
10420-1,DUPLO,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10421-1,Duplo,,2024,Alphabet Truck,2.0,36.0,39.99,0,0,0,0,,,,,,,73.0,38.81,,
10422-1,Duplo,Space,2024,3in1 Space Shuttle Adventure,2.0,58.0,59.99,0,0,0,0,,,,,,,87.0,62.89,,
10423-1,Duplo,Understanding Feelings,2024,Buildable People with Big Emotions,,71.0,49.99,0,0,0,0,,,,,,,45.0,54.86,,
10424-1,DUPLO,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10431-1,Duplo,Peppa Pig,2024,Peppa Pig Garden and Tree House,,20.0,19.99,0,0,0,0,,,,,,,,,,
10432-1,Duplo,Peppa Pig,2024,Peppa Pig Boat Trip,,23.0,29.99,0,0,0,0,,,,,,,,,,
10433-1,Duplo,Peppa Pig,2024,Peppa Pig Birthday House,,59.0,39.99,0,0,0,0,,,,,,,,,,
10434-1,Duplo,Peppa Pig,2024,Peppa Pig Supermarket,,70.0,69.99,0,0,0,0,,,,,,,,,,
10435-1,DUPLO,,2024,{?},,,,0,0,0,0,,,,,,,,,,
10438-1,Duplo,,2024,Visit to the Vet Clinic,1.0,28.0,19.99,0,0,0,0,,,,,,,4.0,22.67,,
10439-1,Duplo,,2024,Cars and Trucks Brick Box,,80.0,49.99,0,0,0,0,,,,,,,,,,
10792-1,Marvel Super Heroes,Spidey and His Amazing Friends,2024,Drill Spinner Vehicle,2.0,58.0,9.99,0,0,0,0,10.43,,5.0,9.92,,,80.0,9.56,,
10793-1,Marvel Super Heroes,Spidey and His Amazing Friends,2024,Spidey vs. Green Goblin ,3.0,84.0,19.99,0,0,0,0,,,,,,,111.0,19.91,,
10794-1,Marvel Super Heroes,Spidey and His Amazing Friends,2024,Team Spidey Web Spinner Headquarters,5.0,193.0,54.99,0,0,0,0,44.66,,2.0,41.5,,,221.0,46.02,,
10795-1,Gabby's Dollhouse,,2024,Crafting with Baby Box,,,,0,0,0,0,,,,,,,,,,
10796-1,Gabby's Dollhouse,,2024,Gabby's Kitty Care Ear,,,,0,0,0,0,,,,,,,,,,
10797-1,Gabby's Dollhouse,,2024,Gabby's Party Room,,,,0,0,0,0,,,,,,,,,,
